6,10,2
6,7,2
6,13,2
6,8,2
6,17,2
6,6,2
6,3,2
6,4,2
6,17,2
6,11,2
6,17,2
6,19,2
6,9,2
6,10,2
6,17,2
7,16,1
7,8,1
7,6,1
7,16,1
7,15,1
7,8,1
7,20,1
7,13,1
7,5,1
7,15,1
7,1,1
7,19,1
7,12,1
7,17,1
7,5,1
7,12,1
7,1,1
7,18,1
7,2,1
7,16,1
7,19,1
7,19,1
7,18,1
7,19,1
7,18,1
7,18,1
7,8,1
7,11,1
7,1,1
7,18,1
7,15,1
7,11,1
7,1,1
7,14,1
7,19,1
7,20,1
7,20,1
7,11,1
7,5,1
7,13,1
7,4,1
7,13,1
7,2,1
7,14,1
7,13,1
7,1,1
7,6,1
7,19,1
7,16,1
7,11,1
7,2,1
7,18,1
7,5,1
7,20,1
7,11,1
7,18,1
7,15,1
7,16,1
7,14,1
7,17,2
7,10,1
7,3,1
7,16,1
7,18,1
7,1,1
7,2,2
7,12,2
7,6,1
7,10,1
7,20,1
7,19,2
7,8,1
7,13,2
7,5,2
7,17,2
7,13,2
7,15,2
7,11,2
8,4,2
8,1,1
8,18,1
8,9,1
8,9,1
8,11,1
8,12,1
8,18,1
8,4,1
8,20,1
8,1,1
8,5,1
8,20,1
8,6,1
8,20,1
8,17,1
8,1,1
8,15,1
8,6,1
8,19,1
8,12,1
8,7,2
8,12,1
8,8,2
8,13,1
8,12,1
8,7,2
8,12,1
8,13,1
8,5,1
8,17,2
8,13,2
8,18,1
8,20,1
8,3,1
8,8,2
8,9,2
8,10,2
8,15,2
8,11,2
8,8,2
8,2,2
8,1,2
8,8,2
8,6,1
8,2,2
9,15,2
9,1,1
9,18,1
9,13,1
9,12,1
9,12,1
9,10,1
9,14,2
9,13,1
9,9,1
9,16,1
9,10,1
9,4,1
9,16,1
9,19,1
9,3,1
9,11,1
9,10,1
9,9,1
9,7,1
9,12,1
9,13,1
9,6,1
9,14,2
9,8,1
9,6,1
9,3,2
9,5,1
9,14,2
9,9,1
9,19,1
9,9,1
9,14,2
9,3,2
10,16,1
10,1,1
10,16,1
10,6,1
10,9,1
10,20,1
10,6,1
10,16,1
10,4,1
10,13,1
10,3,1
10,9,1
10,4,1
10,9,1
10,16,1
10,6,1
10,19,1
10,13,1
10,6,1
10,6,1
10,2,1
10,6,1
10,8,1
10,6,1
10,8,1
10,18,1
10,2,1
10,8,1
10,14,2
10,7,2
10,19,2
10,2,1
10,12,1
10,13,2
10,16,1
10,4,1
10,14,2
10,7,2
10,14,2
10,15,2
10,19,2
10,6,2
10,11,2
10,9,2
10,9,2
10,18,1
10,7,2
10,14,2
10,8,2
10,17,2
10,11,2
10,10,2
10,12,2
10,20,2
10,5,2
10,5,2
10,12,2
10,11,2
10,1,2
10,9,2
10,11,2
10,11,2
10,3,2
10,1,2
10,17,2
10,17,2
10,1,2
10,7,2
10,7,2
10,8,2
10,6,2
10,2,2
10,13,2
10,19,2
10,15,2
10,4,2
10,4,2
10,10,2
11,18,1
11,4,1
11,19,1
11,10,1
11,3,1
11,18,1
11,4,1
11,11,1
11,3,1
11,19,1
11,14,1
11,17,1
11,4,1
11,2,1
11,3,1
11,2,1
11,13,1
11,7,1
11,14,2
11,1,1
11,12,1
11,6,1
11,18,1
11,1,1
11,13,1
11,16,1
11,11,1
11,6,1
11,14,2
11,9,1
11,13,1
11,6,1
11,7,2
11,8,2
11,9,1
11,19,1
11,15,2
11,2,1
11,13,2
11,15,2
11,15,2
11,15,2
11,8,2
11,2,2
11,8,2
11,6,2
11,11,2
11,9,2
11,19,1
11,3,2
11,17,2
11,4,2
11,18,1
11,9,2
11,13,2
11,12,2
11,1,2
11,11,2
11,10,2
11,8,2
11,5,2
11,1,2
11,12,2
11,17,2
11,1,2
11,2,2
11,12,2
11,6,2
11,17,2
11,16,1
11,15,2
11,2,2
11,13,2
11,13,2
11,5,2
11,18,1
11,2,2
11,20,2
11,10,2
12,9,1
12,4,1
12,1,1
12,7,2
12,7,2
12,10,2
12,10,2
12,1,2
12,8,2
12,18,1
12,16,1
12,1,2
12,2,1
12,18,1
12,12,1
12,14,2
12,13,1
12,11,2
12,19,2
12,10,2
12,18,1
12,8,2
12,19,2
12,19,2
12,15,2
12,16,2
12,7,2
12,18,2
12,18,2
12,7,2
12,3,2
12,2,2
12,7,2
12,12,2
12,10,2
12,16,2
12,20,2
12,8,2
12,16,2
12,15,2
12,3,2
12,2,2
12,20,2
12,12,2
12,4,2
12,16,2
12,17,2
12,3,2
12,16,2
12,13,2
12,9,2
12,17,2
12,10,2
12,8,2
12,13,2
12,3,2
12,19,2
12,15,2
12,13,2
12,15,2
12,4,2
12,8,2
12,5,2
12,14,2
12,2,2
12,10,2
12,16,2
12,5,2
12,19,2
12,19,2
12,19,2
12,7,2
13,4,1
13,11,1
13,20,1
13,17,1
13,11,1
13,18,1
13,15,1
13,4,1
13,9,1
13,3,1
13,16,1
13,16,1
13,15,1
13,20,1
13,2,1
13,6,1
13,13,1
13,16,1
13,16,1
13,20,1
13,10,1
13,17,1
13,9,1
13,11,1
13,15,1
13,12,1
13,20,1
13,20,1
13,1,1
13,2,1
13,2,1
13,15,2
13,2,1
13,4,1
13,1,1
13,18,1
13,19,1
13,5,1
13,11,1
13,18,1
13,1,1
13,16,1
13,9,1
13,6,1
13,18,1
13,13,1
13,14,2
13,16,1
13,1,1
13,15,2
13,9,1
13,1,1
13,20,2
13,3,2
13,4,1
13,10,1
13,14,2
13,6,2
13,9,1
13,5,1
13,9,1
14,7,1
14,9,1
14,2,1
14,15,2
14,3,1
14,8,1
14,20,1
14,9,1
14,2,1
14,5,1
14,15,2
14,11,2
14,9,2
14,3,2
14,14,2
14,15,2
14,19,2
14,6,2
14,13,2
14,15,2
14,8,1
14,11,2
14,6,2
14,14,2
14,20,2
14,12,2
14,15,2
14,13,2
14,14,2
14,14,2
14,16,1
14,7,2
14,10,2
14,8,2
14,12,2
14,13,2
14,17,2
14,10,2
14,7,2
14,20,2
14,3,2
14,5,2
14,4,2
14,9,2
14,9,2
14,15,2
14,19,2
14,11,2
14,16,2
14,15,2
14,20,2
14,11,2
14,6,2
14,12,2
14,18,2
14,4,2
15,7,1
15,12,1
15,6,1
15,3,1
15,2,1
15,1,1
15,7,2
15,12,1
15,14,2
15,13,1
15,19,1
15,1,1
15,11,1
15,11,1
15,17,2
15,3,1
15,5,1
15,6,1
15,16,1
15,7,2
15,3,1
15,12,2
15,12,2
15,13,2
15,1,1
15,6,1
15,12,2
15,18,1
15,12,2
15,1,1
15,15,2
15,14,2
15,14,2
15,7,2
15,12,2
15,3,2
15,4,2
15,15,2
15,1,2
15,20,2
15,19,1
15,5,2
15,16,1
15,12,2
15,14,2
15,18,1
15,16,1
15,2,2
15,19,2
15,3,2
15,7,2
15,5,2
15,14,2
15,3,2
15,11,2
15,7,2
15,16,1
15,16,1
15,13,2
15,5,2
15,20,2
16,9,1
16,6,1
16,10,1
16,2,1
16,6,1
16,7,1
16,5,1
16,8,1
16,11,1
16,16,1
16,6,1
16,11,1
16,13,1
16,16,1
16,19,1
16,11,2
16,18,1
16,7,2
16,15,2
16,13,2
16,14,2
16,5,2
16,4,1
16,16,1
16,9,2
16,11,2
16,15,2
16,20,2
16,14,2
16,5,2
16,13,2
16,10,2
16,12,2
16,8,2
16,15,2
16,10,2
16,17,2
16,3,2
16,12,2
16,19,2
17,8,1
17,12,1
17,20,1
17,11,1
17,14,1
17,7,1
17,7,1
17,13,1
17,20,1
17,5,1
17,20,1
17,9,1
17,18,1
17,3,1
17,3,1
17,1,1
17,1,1
17,18,1
17,12,1
17,16,1
17,20,1
17,3,1
17,18,1
17,20,1
17,1,1
17,20,1
17,20,1
17,13,1
17,18,1
17,10,1
17,15,2
17,8,1
17,9,1
17,8,1
17,2,1
17,14,2
17,10,1
18,13,1
18,12,1
18,12,1
18,15,1
18,10,1
18,10,1
18,2,1
18,12,1
18,5,1
18,8,1
18,12,1
18,10,1
18,3,1
18,1,1
18,7,1
18,3,1
18,17,2
18,2,1
18,16,1
18,3,1
18,14,1
18,13,2
18,5,2
18,15,2
18,15,2
19,19,1
19,3,1
19,6,1
19,17,2
19,10,1
19,10,1
19,13,2
19,16,1
19,19,1
19,7,1
19,14,2
19,14,2
19,6,1
19,9,2
19,16,1
19,10,1
19,1,1
19,5,2
19,8,1
19,12,2
19,9,2
19,20,2
19,4,1
19,18,1
19,16,1
19,14,2
19,19,2
19,9,2
19,2,2
19,9,2
19,16,1
19,3,2
19,8,1
19,11,2
19,4,1
19,1,1
19,11,2
19,17,2
19,4,1
19,17,2
19,3,2
19,5,2
19,6,2
19,3,2
19,10,1
19,4,1
19,12,2
19,13,2
19,2,2
19,2,2
19,10,1
19,18,1
19,14,2
19,5,2
19,13,2
19,16,1
19,2,2
19,2,2
19,16,1
19,19,2
19,12,2
19,9,2
19,12,2
19,7,2
19,12,2
19,9,2
19,4,1
19,11,2
19,8,2
19,12,2
19,15,2
20,6,1
20,2,1
20,3,1
20,15,1
20,2,1
20,15,1
20,8,1
20,4,1
20,14,1
20,10,1
20,19,1
20,11,1
20,2,1
20,3,1
20,10,1
20,15,2
20,9,1
20,7,1
20,13,1
20,18,1
20,14,2
20,3,2
20,1,1
20,20,2
20,12,1
20,10,1
20,18,1
20,10,1
20,7,1
20,12,1
20,20,2
20,8,1
20,19,1
20,17,2
20,11,2
20,6,2
20,17,2
20,10,1
20,11,2
20,4,1
20,10,1
20,19,1
20,9,2
20,7,2
20,6,2
20,15,2
20,15,2
20,18,1
20,11,2
20,10,2
20,11,2
20,1,1
20,17,2
20,15,2
20,16,1
20,19,1
20,14,2
20,19,1
20,18,1
20,16,1
20,11,2
20,19,1
20,18,1
20,19,2
20,11,2
20,16,1
20,11,2
20,3,2
20,13,2
20,2,2
20,11,2
20,2,2
20,16,1
20,5,2
20,5,2
21,5,1
21,1,1
21,4,1
21,18,1
21,2,1
21,8,1
21,18,1
21,11,2
21,15,2
21,4,1
21,5,1
21,15,2
21,3,2
21,20,2
21,11,2
21,13,2
21,12,2
21,8,1
21,5,2
21,14,2
21,12,2
21,4,1
21,7,2
21,16,1
21,1,1
21,15,2
21,17,2
21,2,2
21,16,1
21,1,1
21,9,2
21,8,2
21,1,2
21,7,2
21,19,2
21,19,2
21,11,2
21,14,2
21,1,2
21,1,2
21,8,2
21,6,2
21,9,2
21,1,2
21,14,2
21,3,2
21,18,1
21,7,2
21,19,2
21,4,2
21,1,2
21,3,2
21,2,2
21,7,2
21,2,2
21,16,2
21,19,2
21,17,2
21,16,2
21,5,2
21,17,2
21,8,2
21,19,2
21,17,2
21,20,2
21,19,2
21,15,2
21,4,2
21,11,2
21,18,2
21,18,2
21,6,2
21,18,2
21,1,2
21,14,2
21,14,2
22,19,1
22,4,1
22,6,1
22,4,1
22,7,1
22,19,1
22,9,1
22,8,1
22,8,1
22,15,1
22,20,1
22,19,1
22,2,1
22,19,1
22,18,1
22,5,1
22,4,1
23,19,1
23,11,1
23,9,1
23,5,1
23,7,1
23,6,1
23,18,1
23,20,1
23,10,1
23,2,1
23,4,1
23,16,1
23,4,1
23,19,1
24,7,1
24,17,2
24,8,1
24,18,1
24,20,1
24,15,2
24,5,1
24,19,1
24,3,1
24,18,1
24,19,1
24,9,2
24,16,1
24,20,1
24,1,1
24,14,2
24,5,2
24,2,2
24,7,2
24,11,2
24,11,2
25,2,1
25,7,1
25,9,1
25,10,1
25,16,1
25,19,1
25,16,1
25,18,1
25,18,1
25,2,1
25,20,1
25,2,1
25,18,1
25,14,1
25,8,1
25,7,1
25,4,1
25,2,1
25,3,1
25,2,1
25,19,1
25,10,1
25,1,1
25,14,1
25,17,1
25,15,1
25,13,1
25,20,1
25,6,1
25,4,1
25,18,1
25,17,2
25,11,2
25,11,2
25,16,1
25,18,1
25,8,1
25,19,1
25,4,1
25,12,2
25,6,1
25,13,2
25,1,1
25,11,2
25,15,2
25,2,2
26,16,1
26,4,1
26,13,1
26,4,1
26,13,1
26,12,1
26,18,1
26,9,1
26,9,1
26,16,1
26,4,1
26,19,2
26,11,2
26,15,2
27,3,2
27,2,1
27,9,1
27,15,1
27,18,1
27,19,1
27,9,1
27,16,1
27,14,2
27,17,1
28,10,1
28,19,1
28,1,1
28,18,1
28,11,1
28,2,1
28,12,1
28,19,1
28,15,1
28,10,1
28,6,1
28,16,1
28,5,1
28,2,1
28,20,1
28,5,1
29,9,1
29,5,1
29,1,1
29,16,1
29,8,2
29,12,2
29,2,2
29,8,2
29,6,1
29,13,2
29,11,2
29,17,2
29,9,2
29,9,2
29,14,2
29,12,2
29,5,2
29,10,2
29,15,2
29,17,2
29,18,1
29,14,2
29,1,2
29,4,2
29,16,1
29,3,2
29,6,2
29,19,2
29,12,2
29,16,2
29,2,2
29,6,2
29,7,2
29,10,2
29,3,2
29,5,2
29,1,2
29,11,2
29,5,2
29,11,2
29,19,2
29,7,2
29,7,2
29,10,2
29,8,2
29,15,2
29,18,2
29,12,2
29,5,2
29,2,2
29,17,2
29,18,2
30,13,1
30,13,1
30,8,1
30,17,1
30,18,1
30,1,1
30,6,1
30,3,1
30,12,1
30,8,1
30,16,1
30,17,1
30,8,1
31,3,1
31,5,1
31,20,1
31,11,1
31,5,1
31,4,1
31,12,1
31,11,1
31,8,1
31,16,1
31,13,1
31,12,1
31,14,1
31,11,1
31,20,1
31,17,2
31,8,1
31,19,1
31,17,2
31,11,2
31,15,2
31,11,2
31,12,2
31,12,2
31,6,1
31,17,2
31,20,1
31,9,2
31,10,1
31,20,1
31,3,1
31,12,2
31,18,1
31,16,1
31,20,1
31,8,1
31,17,2
31,19,1
31,8,1
31,5,2
31,14,2
31,5,2
31,2,2
31,19,1
31,9,2
31,7,1
31,4,1
31,9,2
31,17,2
31,19,1
31,12,2
31,11,2
31,16,1
31,6,1
31,11,2
31,17,2
32,12,1
32,5,1
32,11,1
32,5,1
32,4,1
32,9,1
32,11,1
32,7,1
32,16,1
32,12,1
32,7,2
32,7,2
32,19,1
32,16,1
32,19,1
32,12,1
32,1,1
32,15,2
32,5,1
32,2,1
32,11,2
32,10,2
32,6,1
32,10,2
32,8,2
32,17,2
32,13,2
32,20,1
32,10,2
32,10,2
32,11,2
32,11,2
32,12,2
32,6,1
32,17,2
32,1,2
32,6,1
32,1,2
32,9,2
32,5,2
32,20,1
32,14,2
32,15,2
32,6,2
32,14,2
32,17,2
32,6,2
32,5,2
32,15,2
32,18,1
33,3,1
33,15,2
33,19,1
33,11,1
33,14,2
33,5,1
33,19,1
33,17,2
33,2,2
33,13,2
33,9,2
33,15,2
33,5,2
33,13,2
33,10,1
34,3,2
34,4,1
34,7,2
34,17,2
34,6,1
34,11,2
34,14,2
34,4,2
34,20,2
34,17,2
34,17,2
34,10,2
34,16,1
34,19,2
34,15,2
34,19,2
34,19,2
34,2,2
34,14,2
34,5,2
34,9,2
34,13,2
34,3,2
34,17,2
34,9,2
34,6,2
35,9,1
35,17,2
35,6,1
35,5,2
35,4,1
35,7,2
35,10,2
35,5,2
35,16,1
35,10,2
35,13,2
35,11,2
35,11,2
35,13,2
35,12,2
35,16,1
35,18,1
35,11,2
35,20,1
35,8,2
35,14,2
35,3,2
35,6,1
35,7,2
35,14,2
35,3,2
35,15,2
35,11,2
35,9,2
35,7,2
35,16,1
35,3,2
35,14,2
35,18,1
36,6,1
36,2,1
36,18,1
36,15,1
36,6,1
36,15,1
36,13,1
36,11,1
36,1,1
36,18,1
36,6,1
36,10,1
36,16,1
36,18,1
36,20,1
36,8,1
36,12,1
36,14,2
37,19,1
37,20,1
37,16,1
37,18,1
37,6,1
37,12,1
37,2,1
37,2,1
37,18,1
37,10,1
37,11,2
37,9,2
37,18,1
37,3,1
37,8,1
37,18,1
37,12,2
37,13,2
37,13,2
37,16,1
37,20,1
37,4,1
37,1,1
37,14,2
37,1,1
37,12,2
37,9,2
37,2,2
37,13,2
37,1,1
37,14,2
37,1,1
37,11,2
37,1,1
37,10,1
37,5,2
37,6,1
37,18,1
37,8,2
37,8,2
37,10,2
37,19,2
37,17,2
37,7,2
37,12,2
37,6,1
37,12,2
37,4,2
37,14,2
37,14,2
37,9,2
37,4,2
37,7,2
37,20,2
37,19,2
37,16,2
37,14,2
37,3,2
37,5,2
37,1,2
37,13,2
38,11,1
38,14,2
38,8,1
38,10,1
38,1,1
38,5,1
38,1,1
38,5,1
38,18,1
38,13,2
38,18,1
38,4,1
38,5,2
38,17,2
38,18,1
38,14,2
38,1,1
38,9,2
38,7,2
38,4,1
38,20,2
38,8,2
38,6,2
38,12,2
38,2,2
38,1,2
38,13,2
38,10,2
38,16,1
38,8,2
38,10,2
38,19,2
38,1,2
38,20,2
38,3,2
38,12,2
38,15,2
38,20,2
38,14,2
38,4,2
38,10,2
39,9,1
39,6,1
39,18,1
39,10,1
39,5,1
39,2,1
39,16,1
39,13,1
39,14,1
39,12,1
39,4,1
40,7,1
40,18,1
40,9,1
40,19,1
40,14,1
40,1,1
40,7,1
40,3,1
40,18,1
40,15,1
40,17,1
40,18,1
40,1,1
40,5,1
40,8,1
40,4,1
40,5,1
40,17,1
40,9,1
40,20,1
40,7,1
40,18,1
40,9,1
40,1,1
40,16,1
40,9,1
40,17,1
40,4,1
40,16,1
40,17,1
40,6,1
40,18,1
40,19,1
40,2,1
40,9,1
40,4,1
40,9,1
40,18,1
40,3,1
40,18,1
40,14,1
40,14,1
40,1,1
40,20,1
40,9,1
40,4,1
40,14,1
40,15,1
40,13,1
40,13,1
40,9,1
40,16,1
40,7,1
40,20,1
40,12,1
40,13,1
40,16,1
41,10,1
41,1,1
41,10,1
41,13,1
41,20,1
41,4,1
41,2,1
41,13,1
41,10,1
41,11,1
41,4,1
41,18,1
41,12,1
41,19,1
41,15,1
41,18,1
41,17,2
41,5,1
41,8,1
41,15,1
41,20,1
41,14,2
41,4,1
41,3,1
41,17,2
41,16,1
41,17,2
41,4,1
41,12,2
41,1,1
41,20,1
41,9,2
41,1,1
41,5,2
41,14,2
41,19,1
41,4,1
41,7,2
41,9,2
41,8,2
41,6,1
41,14,2
41,16,1
41,4,2
41,5,2
41,20,2
41,19,1
41,3,2
41,1,2
41,8,2
41,20,2
41,14,2
41,10,2
41,6,2
41,15,2
41,7,2
41,4,2
41,9,2
41,10,2
41,5,2
41,14,2
41,6,2
41,15,2
41,6,2
41,7,2
41,13,2
41,11,2
41,11,2
41,8,2
41,8,2
41,12,2
42,16,1
42,16,1
42,9,1
42,17,1
42,6,1
42,10,1
42,19,1
42,18,1
42,8,1
42,16,1
42,2,1
42,10,1
42,18,1
42,14,1
42,19,1
42,7,1
42,8,1
42,11,1
42,18,1
43,4,1
43,18,1
43,10,1
43,9,1
43,13,1
43,13,1
43,2,1
43,10,1
43,2,1
43,9,1
43,1,1
43,13,2
43,4,1
43,15,2
43,19,1
43,7,2
43,7,2
43,17,2
43,1,2
43,1,2
43,16,1
43,3,1
43,1,2
43,9,2
43,8,2
43,12,2
43,16,1
43,2,2
43,4,2
43,2,2
43,16,1
43,12,2
43,4,2
43,9,2
43,6,1
43,5,2
43,6,1
43,17,2
43,12,2
43,20,1
43,13,2
43,20,1
43,16,1
43,11,2
43,9,2
43,3,1
43,11,2
43,14,2
43,19,2
43,2,2
43,3,2
43,19,2
43,2,2
43,4,2
43,3,2
43,16,2
43,16,2
43,18,2
43,9,2
43,12,2
43,2,2
43,19,2
43,3,2
43,16,2
43,14,2
43,19,2
44,1,1
44,13,1
44,14,1
44,7,1
44,20,1
44,3,1
44,2,1
44,7,1
44,20,1
44,19,1
44,1,1
44,15,2
44,9,1
44,14,2
44,2,1
44,9,1
44,6,1
44,11,1
44,14,2
44,10,1
44,13,1
44,11,1
44,3,2
44,11,1
44,18,1
44,3,2
44,9,1
45,15,1
45,15,2
45,2,1
45,8,1
45,10,1
45,3,1
45,12,1
45,16,1
45,18,1
45,2,1
45,20,1
46,13,1
46,10,1
46,15,1
46,15,1
46,7,1
46,7,1
46,9,1
46,20,1
46,1,1
46,20,1
46,18,1
46,12,1
46,12,1
46,11,1
46,12,1
46,4,1
46,9,1
46,18,1
46,7,1
46,10,1
46,9,1
46,3,1
46,16,1
46,15,1
46,2,1
46,15,1
46,4,1
46,1,1
46,20,1
46,19,1
46,13,1
46,12,1
46,2,1
46,13,1
46,4,1
46,3,1
46,14,2
46,2,1
46,5,1
46,19,1
46,7,1
46,2,1
46,4,1
46,8,1
46,6,1
46,16,1
46,16,1
47,9,1
47,16,1
47,3,1
47,4,1
47,12,1
47,2,1
47,1,1
47,13,2
47,14,2
47,15,2
47,1,1
47,4,1
47,17,2
47,16,1
47,1,1
47,14,2
47,4,1
47,2,2
47,13,2
47,4,1
47,17,2
47,13,2
47,18,1
47,20,2
47,15,2
47,9,2
47,11,2
47,1,1
47,13,2
47,13,2
47,1,1
47,3,2
47,9,2
47,20,2
47,16,1
47,19,2
47,6,2
47,14,2
47,14,2
47,9,2
47,9,2
47,18,1
47,8,2
47,12,2
47,8,2
47,16,1
47,19,2
47,4,2
47,13,2
47,20,2
47,8,2
47,12,2
47,1,2
47,7,2
47,3,2
47,19,2
47,7,2
47,7,2
47,20,2
47,18,2
47,17,2
47,19,2
47,2,2
47,9,2
47,16,2
47,9,2
47,9,2
47,16,2
47,14,2
47,4,2
47,10,2
47,14,2
47,18,2
47,15,2
47,13,2
48,19,2
48,1,1
48,10,1
48,10,1
48,11,1
48,9,1
48,1,1
48,10,1
48,14,1
48,12,1
48,14,1
48,2,1
48,8,1
48,11,1
48,4,1
48,13,1
48,12,1
48,15,1
48,19,1
48,8,1
48,3,1
48,2,1
48,5,1
48,2,1
48,16,1
48,5,1
48,14,1
48,18,1
48,18,1
48,11,1
48,2,1
48,16,1
48,6,1
48,16,1
48,3,1
48,9,1
48,3,1
48,15,1
48,6,1
48,5,1
48,17,2
48,6,1
48,6,1
48,20,1
48,10,1
48,12,2
48,5,2
48,5,2
48,2,2
48,7,1
48,18,1
48,11,2
48,13,2
48,2,2
48,20,1
48,3,1
48,11,2
48,8,1
48,12,2
48,16,1
48,20,1
48,17,2
48,8,1
49,10,1
49,4,1
49,6,1
49,3,1
49,3,1
49,6,1
49,5,1
49,9,1
49,9,1
49,3,1
49,20,1
49,2,1
49,13,2
49,19,2
49,1,1
49,17,2
49,14,2
49,19,2
49,18,1
49,18,2
49,11,2
49,9,2
49,14,2
49,13,2
49,18,2
49,6,2
49,4,1
49,10,1
49,5,2
49,15,2
49,19,2
49,14,2
49,3,2
49,11,2
49,18,2
49,2,2
49,5,2
49,7,2
50,19,2
50,2,1
50,12,1
50,3,1
50,12,1
50,13,1
50,3,1
50,4,1
50,10,1
50,17,2
50,5,1
50,19,2
50,20,1
50,3,1
50,16,1
50,8,1
50,14,2
50,10,1
50,20,1
50,15,2
50,15,2
50,15,2
50,17,2
50,20,2
50,16,1
50,20,2
50,2,2
50,17,2
50,14,2
50,3,2
50,19,2
50,8,1
50,10,1
50,18,2
50,11,2
50,14,2
50,14,2
50,7,2
50,13,2
50,6,2
50,18,2
50,7,2
50,6,2
50,14,2
50,5,2
50,4,2
50,10,2
50,6,2
50,4,2
50,1,2
50,1,2
50,12,2
50,13,2
50,9,2
50,10,2
50,10,2
50,5,2
50,14,2
50,2,2
50,1,2
51,10,2
51,4,1
51,5,1
51,19,2
51,3,1
51,5,1
51,13,2
51,9,2
51,8,2
51,15,2
51,2,2
51,11,2
51,17,2
51,18,1
51,4,2
51,3,1
51,8,2
51,10,2
51,2,2
51,9,2
51,5,2
51,3,2
51,19,2
51,6,1
51,19,2
51,10,2
51,7,2
51,5,2
51,7,2
51,18,2
51,17,2
51,7,2
51,5,2
51,17,2
51,20,2
51,6,2
51,2,2
51,15,2
51,8,2
51,11,2
51,10,2
51,16,2
51,5,2
52,19,1
52,19,1
52,20,1
52,13,1
52,6,1
52,14,1
52,10,1
52,10,1
52,10,1
52,9,1
52,8,1
52,4,1
52,17,1
52,4,1
52,20,1
52,18,1
52,20,1
52,4,1
52,3,1
52,19,1
52,11,1
52,17,1
52,18,1
52,19,1
52,11,1
52,17,1
52,9,1
52,17,1
